resume_uploaded,batch_resume_uploaded_pct,should_nudge_resume
0,75.92104273501502,0
1,77.65932503034679,0
1,81.54204757083484,0
0,64.43358299437693,0
1,73.89883049207555,0
1,90.27323445101834,0
1,63.28230158093425,0
0,85.38402247617847,1
0,68.1964335608869,0
0,66.27889557272702,0
0,63.83487933929268,0
0,93.84943308604724,1
1,82.82856227539247,0
1,82.6242335345108,0
0,87.48060353466575,1
1,73.78457731291508,0
1,87.71502172523313,0
0,65.79250484268097,0
1,85.70825889617127,0
1,72.64419100544578,0
1,60.10760374665573,0
1,65.89197398018074,0
1,72.13685958650882,0
0,61.13325798874242,0
1,60.0657007237626,0
1,91.64769318332364,0
0,71.25366621383517,0
1,89.24980594141886,0
0,62.6258712809778,0
1,67.56703626367312,0
1,88.84050756920614,0
0,86.44096027626506,1
0,82.17935918920355,1
1,93.33076053887108,0
1,87.82364117436819,0
1,86.01041849425346,1
1,65.4032309126461,0
1,66.73430470403649,0
0,75.8958147834666,0
1,83.66771983912545,0
0,93.37039383889726,1
0,88.25800516903514,1
1,67.08813753845165,0
0,66.75183997804797,0
0,72.71693866388354,0
1,67.39837599727039,0
0,92.59392789799251,1
0,74.33144909381845,0
1,72.3395017331782,0
0,68.19489657782631,0
1,88.74272419560347,0
1,77.32052160442854,0
0,87.77954706068232,0
0,65.23883780518617,0
0,88.69743474016651,1
1,66.30528557208397,0
1,84.32964920930539,0
1,79.34792705461999,0
1,67.50795699354403,0
1,66.11503707669931,0
1,89.03339557368865,0
0,66.1792046632093,0
0,85.76323820205273,1
1,83.33155822233705,0
0,65.88562314270328,0
0,77.79729634819257,0
1,96.46026911542155,0
0,80.56908911695325,0
1,89.4507401972634,0
1,84.56009307895197,0
0,64.47914292253172,0
1,60.90653909373998,0
1,66.68065025768706,0
0,86.14165985974797,1
1,76.94992375252134,0
0,81.40709838248769,1
1,84.26363409337387,0
0,69.99922709126703,0
0,78.83225095322567,0
0,77.26758919722225,0
0,63.70084822851621,0
0,66.69942610256156,0
1,67.43716200372889,0
1,95.58169859693696,0
1,92.79541039447932,0
0,65.53226239957289,0
1,63.9153330724542,0
0,80.32889973980886,0
0,64.16088972291591,0
0,95.36385453856732,1
0,89.42626223010465,1
0,74.77118448642064,0
1,77.57975534049737,0
0,92.55339263961996,1
0,74.15715414122738,0
1,61.75453765135986,0
1,78.86092381249742,0
1,73.04618352094833,0
1,93.09548635336049,0
1,70.89914398426492,0
0,65.85918754897043,0
1,77.303814390947,0
1,92.40265368309824,0
0,61.9890598062853,0
1,81.97018565283378,0
1,82.72606419196909,0
0,92.1279456175573,1
1,84.87087943270538,0
0,82.5132677182365,1
1,79.11037719991069,0
1,77.43757442774294,0
1,91.95267905603464,0
0,69.77297069355981,0
0,80.8086778288503,1
1,92.80020065515636,0
1,77.5293023556488,0
1,73.9450449646886,0
0,62.2139635837164,0
0,71.98497949125449,0
1,89.85646404048249,0
0,87.21273241986384,1
1,71.99477587865994,0
0,88.54066894667906,1
1,66.41892428105533,0
0,74.57219600933172,0
0,75.19122528949704,0
0,67.12178974559035,0
0,59.63290444935054,0
1,92.86864753613936,0
0,91.83704758214222,1
1,92.93893149148748,0
1,70.50340554832253,0
1,89.18353392972263,0
1,72.92074470529676,0
1,75.90817278951651,0
1,92.00331424739734,0
0,78.45606028609542,0
0,71.01546903457991,0
0,60.42715502395339,0
0,66.19978104966694,0
1,61.67712033148179,0
1,64.88986391868568,0
0,61.38167686047493,0
0,66.77938557970498,0
0,67.02124703020482,0
1,62.00033019397049,0
0,76.42245980299424,0
0,91.27990280931162,1
1,82.12764796651196,0
0,86.2712816404735,1
1,58.41086439856788,0
1,89.72878239847829,0
0,78.33615767375422,0
1,90.83907853124047,0
1,61.23994760001367,0
0,73.10966464669956,0
0,89.24912875745915,1
0,63.664550383601394,0
1,88.72376288246213,0
1,83.3255479965436,0
1,68.21427459682887,0
1,65.76289864242814,0
0,93.1737876372455,1
1,83.67220511297833,0
0,63.20078812868756,0
1,69.52655826352,0
1,60.35132200968403,0
1,69.5427668784078,0
0,94.6275573663865,1
1,81.54946108042023,0
0,63.450447387638256,0
0,91.0083600108942,1
0,79.99201111535791,0
1,68.83757847743682,0
1,58.496024507556136,0
0,68.909263613197,0
1,75.75844973608089,0
1,90.5675657569448,0
0,63.91355702883479,0
1,64.85713431762139,0
0,79.54937232222886,0
0,74.552713033678,0
1,69.63730743223381,0
0,75.26724619310279,0
1,73.51012390602442,0
0,88.89093798916633,1
0,94.27684752139383,1
0,76.33042812235799,0
1,89.28092382207657,0
1,61.786605423503545,0
0,88.8473823103958,1
1,73.61586335604167,0
0,86.94945056845998,1
1,58.708296269273966,0
0,81.81649922782829,1
1,60.360749624879205,0
0,79.59447515715797,0
0,69.8998324238779,0
1,65.67140974809129,0
0,83.27533626618612,1
0,86.06214269175932,1
0,84.47146019578899,1
1,89.28034747122892,0
0,72.33499232025127,0
0,76.52376145469908,0
0,62.794718415970046,0
0,95.45794930365705,1
0,90.147218629979,1
0,94.07746029971848,1
1,72.52071961280461,0
0,63.17442811653162,0
0,81.02074136828931,1
1,76.78104156622067,0
1,66.81214893961464,0
1,95.45841654173928,0
1,80.29767886418466,0
0,78.87256075443491,0
0,69.61995101773397,0
1,76.6405264406611,0
0,91.88957773559736,1
0,66.37845649283489,0
0,75.30187272166667,0
1,77.82414345691835,0
1,87.87438553695553,0
1,71.32134077805347,0
1,88.22651453935673,0
0,77.72947438109101,0
0,84.41584314925652,1
1,94.61379514963392,0
0,70.07815048239337,0
0,75.50676580211615,0
1,72.73684358341578,0
0,86.58114666257359,1
1,92.41492290658556,0
0,62.25109921464586,0
1,74.49894594971119,0
1,73.97047520830434,1
0,70.25847614700646,0
0,73.9538129568854,0
1,66.57915104688848,0
0,88.44463647371848,1
1,69.87383722310413,0
1,77.651574224797,0
1,82.22774696531664,0
0,93.5143216249932,1
0,81.99940488708768,0
0,65.89349662561915,0
0,60.84885367390267,0
0,83.99950867224594,1
1,64.02481690700678,0
0,94.43738014257389,1
0,85.07357494564216,1
1,73.88549918794907,0
1,84.56626223192004,0
0,65.6284233502346,0
1,66.49711894741247,0
0,88.79165285125036,1
1,64.75555388321018,0
1,75.0869213391083,0
0,61.32063773538993,0
0,67.67092400443885,0
0,64.24102092676343,0
1,72.52690937288456,0
0,89.13961234303065,1
0,81.4359451497312,0
1,62.40880305168394,0
1,81.58412242121135,0
0,76.56410553044213,0
0,81.39600830348307,1
1,90.16652690955604,0
0,89.67348558562756,1
0,87.39356860971255,1
1,73.67500883277683,0
0,92.49041995972298,1
1,90.63880211635367,0
0,93.58539924954968,1
0,77.9428954433162,0
1,92.06488084521146,0
0,91.65485320542322,1
1,86.62003785366156,0
0,62.34159932874136,0
0,90.14171765806046,1
0,63.66424145021278,0
1,74.52049249513828,0
0,76.31870304917234,0
1,65.88252441093789,0
0,60.13633394638175,0
1,69.67807843314317,0
1,94.82134029601846,0
1,79.35712542742056,0
0,61.36943614240582,0
1,84.67114844926809,0
1,93.51147889083391,0
1,74.0764879786842,0
0,78.20885582598602,1
0,79.49608271192032,0
0,60.16176511625968,0
1,70.7125453001816,0
0,90.3654332218586,1
1,78.07393461904623,0
1,68.64458833400526,0
0,60.45011977811293,0
0,91.85472617184456,1
0,91.21489075523678,1
0,62.9033490227994,0
1,88.58026553203995,0
0,86.13412655230879,1
0,80.63404281678426,1
0,71.03197096657826,0
0,74.29177596367835,0
1,73.14897814060792,0
0,79.47500497275279,0
0,84.86176052994799,1
0,79.5631074300226,1
1,75.45711352137008,0
0,80.80932278694904,1
0,65.52391676792945,0
0,93.95534239987867,1
0,87.20287626845902,1
1,92.52924078410078,0
0,95.9730410521064,1
1,89.35580910195286,0
1,67.61831641092922,0
1,77.40350598564643,0
0,85.81177975216244,1
1,84.72328983134412,0
1,63.90062323177749,0
0,65.87101898950522,0
0,76.89868070564258,0
0,63.16518763011939,0
0,89.09458991202352,1
0,78.8822890819725,0
1,61.50000190918137,0
1,81.00855060218252,0
0,89.02423842964491,1
0,73.59053538914094,0
1,59.7794020066692,0
1,72.00357573274005,0
1,65.94640729065802,0
1,62.712766177043584,0
0,89.03148521820988,1
0,86.8443486859401,1
0,93.6832572812207,1
0,65.05139464292704,0
0,64.42270670726924,0
1,69.17831160384705,0
1,82.59132720661962,0
0,90.48972340696362,1
0,63.11451946505711,0
0,91.58077954949296,1
0,72.80840404223804,0
1,85.20231168341527,0
0,79.34712862242355,0
0,90.35676385565654,1
1,72.97455501531424,0
0,62.39447928732558,0
1,67.55889566007737,0
0,81.23662029709455,0
0,60.708564600914414,0
1,83.31784631794577,0
0,79.98451265738862,0
1,86.04428924309673,0
1,78.17476221669388,0
1,80.15131854393812,0
1,78.55629027110257,0
1,63.5148641748408,0
0,78.27131103762531,0
0,81.77547984635943,1
0,69.22813155961813,0
1,80.19601957971229,0
1,79.58642202084067,0
0,74.43730868424338,0
1,70.1452844070285,0
1,75.6081339004741,0
1,74.72117843801516,0
1,64.20225507512004,0
0,63.411265105426246,0
0,79.3919252649286,0
0,95.07952233453024,1
1,83.19012335111614,0
1,72.64186454476311,0
0,74.01490482598456,0
0,69.19712571198109,0
1,73.74774495218064,0
1,60.1194291901158,0
0,75.34512430641978,0
1,77.66957035158724,0
1,86.72674843596612,0
1,83.74935615145449,0
0,71.8405998005925,0
1,78.3304173859465,0
1,93.87537692515656,0
1,72.31493271198805,0
1,65.11587040759285,0
1,63.9096834959117,0
0,79.18237105038062,0
0,72.58655127762505,0
0,74.41431314561595,0
1,92.29448560199498,0
1,88.61778960327797,0
0,64.9803288201813,0
1,85.20525690350746,0
1,64.89168904743924,0
1,60.988078392637846,0
0,91.01079218476576,1
1,69.46526316500515,0
1,93.81168567028878,0
1,83.74381700260118,0
0,88.64531320810677,1
1,71.59423818841519,1
1,63.0253695810446,0
1,81.00233550736094,0
0,61.34332537862823,0
1,73.66123600520862,0
0,71.66543908543825,0
1,77.65273648593515,0
0,90.94757574647764,1
1,77.76383141774909,0
0,61.09908317201632,0
1,83.00473516452065,0
0,61.18109461879019,0
1,62.781995251175736,0
0,69.66724834702845,0
0,85.59746881732842,1
0,81.23081247558773,1
0,65.48148708913232,0
1,62.68588892894534,0
1,73.17663912527027,0
0,63.75329449999263,0
0,83.57428772403811,1
0,88.36324029312948,1
1,73.09988072757837,0
1,82.56744457449624,0
1,93.8306296254428,0
1,70.30947253501937,0
0,93.4836315592936,1
0,93.25094446212452,1
0,64.20071051840635,0
0,91.66562704417068,1
1,79.43455109313967,0
1,73.49912198833977,0
1,69.16919046977601,0
0,74.47871848763738,0
1,71.47585324020842,0
0,75.85986402761824,0
1,90.9733457602453,0
1,86.30438834054313,0
0,63.83285134540894,0
1,71.42216546714434,0
1,80.51442664410295,0
0,83.88128388765654,1
0,82.94818809435914,1
1,93.37891071414678,0
1,79.4089906080048,0
0,84.37132511378593,0
0,80.12624833682689,1
1,80.7903588642961,0
1,64.29181982679323,0
0,68.81152876220347,0
0,88.23563731122123,1
0,83.03793431191366,1
1,84.8802064907811,0
0,59.78706936306726,0
0,67.36959593768735,0
0,78.83919633237036,0
0,61.23235830162878,0
0,83.81994127665115,1
0,82.1893859202956,1
1,91.5226909803498,0
1,84.78852304297257,0
0,89.12250147967116,1
0,65.74452816971761,0
1,68.23112777602059,0
1,74.01086925305974,0
0,86.54904710719293,1
1,70.69957414462606,0
1,77.47834469837443,0
1,87.55302538448517,0
1,79.49256081973563,0
0,79.80254863450592,0
1,87.30196681273031,0
0,86.33896540689811,1
1,66.16027049281324,0
0,66.51249990364681,0
0,69.82838165279952,0
0,89.20454770591176,1
1,76.11789312470135,0
1,69.2400946978886,0
0,80.07497518818968,0
1,64.6805020308598,0
1,72.63429417905013,0
1,83.70523636404769,0
1,72.84725440047798,0
0,75.85774540250844,0
1,85.87421593541985,0
1,67.3179427199558,0
1,91.7893353464702,0
1,93.93596542811802,0
1,76.1766105414833,0
0,70.14044449846045,0
1,70.76915420508992,0
1,64.38232847642747,0
1,67.01207528304985,0
0,76.1251608429417,0
1,73.33770267931894,0
1,95.0177101018851,0
0,85.55356852015397,1
1,70.62097773549088,0
1,72.20097280480739,0
1,88.63886599220734,0
0,93.03013784297896,1
1,59.956195429988576,0
0,68.80708472148824,0
0,60.705943824259805,0
0,73.81403729471663,0
0,82.32434738259313,1
0,71.89633582113314,0
0,74.53399227836695,0
1,94.52725844088825,0
0,86.31255391618414,1
1,86.16616263119687,0
0,88.93335166747816,1
0,85.74317253863022,1
1,81.67212341403389,0
0,62.04379945719483,0
1,85.17139701338604,0
0,65.26756453282003,0
0,83.80468830011993,1
1,91.94593074154596,0
1,68.71128786581318,0
0,94.3658733095165,1
1,72.10095876271906,0
0,63.730872721399365,0
1,72.13768121491557,0
1,79.87559009350625,0
0,67.8231202856876,0
1,70.41997174524326,0
0,63.46143375824288,0
1,64.32797828508077,0
0,84.46103018337666,1
1,59.96034780239207,0
0,87.39562870154303,1
1,92.38668654233578,0
0,87.46757207646003,1
0,64.68926776453888,0
0,66.25437258450648,0
0,78.35216800443769,0
0,91.97744593503448,1
0,78.99080658207309,0
1,71.17490155732631,0
1,70.62700519326683,0
1,61.00035470973055,0
1,92.74719932380204,0
0,89.90839687926027,1
0,72.37069906244193,0
1,66.09685599501611,0
0,88.40629652581718,1
1,78.10366225720557,0
0,96.32160615898526,1
1,83.77103829604108,0
1,93.86234111915758,0
0,60.85043907829691,0
1,81.99041859348858,0
0,68.05547532203946,0
1,86.23994525165352,0
0,60.67766361519955,0
1,79.41736367293598,0
0,67.19471599359491,0
1,61.73092665355755,0
0,81.06214420271436,0
1,86.96906527450669,0
0,63.35850905283676,0
1,71.81742767617627,0
0,80.0649074111246,0
1,71.68250066345935,0
1,89.13011418197763,0
0,62.08296874597109,0
0,83.02794910365614,1
1,88.656763344143,0
1,88.4901811219729,0
1,86.35251501474049,0
1,72.49641584081782,0
1,74.11540395897077,0
1,67.2734097198101,0
0,61.24983993477501,0
0,87.80612500573434,1
1,67.86266085503173,0
1,62.76333759107926,0
1,66.23995829788396,0
1,67.18814965182288,0
0,67.81943008249085,0
1,75.81459143372447,0
0,91.8090441893371,1
1,81.54387039761271,0
1,71.08956507951653,0
1,73.67200164961748,0
1,63.92568690776903,0
0,92.06283090561328,1
0,82.81935910144,1
0,72.84414632564295,0
1,58.02820745562602,0
0,78.1415861188338,0
1,92.48714559856846,0
0,75.52055272815646,0
1,68.47172270362,0
1,92.74890398522268,0
0,81.38880119938626,1
0,68.34744193728172,1
0,89.61135418940911,1
1,85.28183598611531,0
1,84.43592515551191,0
1,70.91905148744416,0
1,88.45346538506531,0
1,86.59897682742533,0
1,63.72427165367076,0
0,63.01216302281164,0
0,60.5466126669749,0
0,90.33043233302628,1
0,86.04666070543048,1
0,76.84643472165291,0
0,76.08110196775858,0
1,75.15475896266469,0
1,75.63741875445656,0
1,69.67319560835385,0
0,91.64482337921493,1
1,65.11763029921615,0
0,82.96597065715396,1
1,72.70256651986081,0
1,61.99637397832492,0
0,90.31812307336072,1
1,63.64143231477595,0
1,85.19461704642231,0
0,83.11418676672263,1
0,83.64628801785571,1
0,63.73706713675025,0
1,88.83501081718137,0
1,81.04976646995823,0
0,65.81394370510186,0
1,68.42926733386312,0
1,63.13862318179003,0
1,72.10038390469433,0
0,73.83451280017387,0
1,74.96222770769629,0
0,94.39169081565396,1
1,73.34403183705504,0
1,67.52864238694386,0
1,84.40659869022618,0
0,85.1723857946668,1
1,62.28114482643849,0
0,66.1451966975903,1
1,87.88542826948847,0
0,67.9304767227714,0
0,92.34774610298356,1
0,80.72739782787538,0
0,71.38717880421427,0
1,60.07108219713034,0
0,74.49675719580745,0
0,64.80108293820548,0
0,77.98945330561904,0
0,79.6101157711425,1
1,78.58352839730316,0
1,75.24026924427541,0
1,69.44782914218526,0
1,93.95262751901424,0
0,83.5455337816118,1
0,81.29219858142714,1
1,78.63723779295564,0
0,84.2472387376248,1
1,84.24573489280465,0
0,88.06941506499636,1
0,81.97960378979903,1
0,83.61337950385175,1
0,71.87541022854224,0
0,86.84135120307207,1
0,93.43250050367551,1
0,93.5432875572577,1
1,95.24935478257152,0
0,85.48135228894084,1
1,69.19194780933913,0
1,64.06849697517195,0
0,89.73905807596944,1
1,64.48564028437441,0
0,76.55039170680752,0
1,86.9712547802115,0
1,71.43124422889456,0
1,71.29218348113704,0
0,75.47309314104533,0
1,88.72381503335383,0
1,80.47692728052017,0
0,82.00723883941723,1
0,73.34067379126573,0
1,85.4157208692273,0
1,95.9224218458422,0
0,86.05700614312362,1
1,60.554142080641896,0
1,74.06699484399805,0
1,94.61544665386072,0
1,80.47325785463153,0
0,79.22503061013796,0
0,89.87015882365318,1
1,68.56265289268084,0
1,78.25219923890141,0
0,73.5073971160463,0
1,90.16809688369058,0
1,85.01319582624568,0
0,68.53221589279111,0
0,63.15910968826083,0
0,82.46772979573959,1
1,80.82198459465529,0
1,66.28039739952834,0
1,86.6602802745524,0
0,66.61503605756089,0
1,94.2960862590154,0
0,92.10272931951482,1
0,60.040786457576296,0
0,74.27348165169917,0
1,63.492505537209205,0
0,71.11486562151094,0
1,63.52167974376336,0
1,90.37136061537052,0
0,62.79396794128826,0
1,81.08110229681111,0
1,72.84830547659772,0
1,76.43328228724921,0
0,86.9762302510129,1
0,79.31704476302558,0
1,74.33953643668936,0
1,86.90379335291854,0
1,60.82771451770879,0
0,88.77704142787007,1
0,65.37351020373912,0
0,76.8079133211014,0
1,82.93640311584596,0
1,91.285343070115,0
0,78.50040178081018,0
0,73.32620514741215,0
1,78.9104594084949,1
0,82.04425521938411,1
0,81.97440452172575,1
0,82.36246222264364,1
1,76.43952051771483,0
1,84.09140565216923,1
0,70.4875255059001,0
0,89.61983940384933,1
0,95.97527721124722,1
1,66.97552343448294,0
0,82.26037713843354,1
0,95.4538731729858,1
0,94.99843044021772,1
1,74.84171785238316,0
0,78.50026085213877,0
1,84.57143560969958,0
1,86.11643377882719,0
0,72.63208119270537,0
0,67.85025958169946,0
1,94.0347879351852,0
1,68.12898213941895,0
1,68.88198362778121,0
0,91.01558045491456,1
0,93.3785513868798,1
1,91.4463986536749,0
1,90.36254523186344,0
1,66.93352107471904,0
1,68.39981805087271,0
1,82.52553997730055,0
0,72.82093402679256,0
1,68.26138172075132,0
1,88.0608380613132,0
0,72.35405132140531,0
0,68.23980553635131,0
0,93.81279591311228,1
1,71.68879362017388,0
1,90.95434272158803,0
1,77.39924932851395,0
0,73.19413850240713,0
1,93.91539798024816,0
0,63.6200703006639,0
1,68.19213639440852,0
0,77.65487185747828,0
0,74.06272176138556,1
1,85.15455588518729,0
0,83.67321999733436,1
1,82.23058988558364,0
0,71.39453238470885,0
1,65.15122526494335,0
1,58.99679679072728,0
1,76.18952894891665,0
1,68.39274812099347,0
1,75.52755049943144,0
1,73.678143529917,0
1,93.16999778029432,0
1,73.79246633146803,0
1,70.06118670457957,0
1,77.38923924104212,0
0,89.24273504508275,1
1,85.25419350211459,0
0,65.8372448925697,0
0,59.70373541044591,0
0,63.1673850110526,0
0,91.55217002961768,1
0,84.52965904932448,1
0,71.13088977988627,0
1,93.22230017036524,0
1,65.8875947581224,0
0,60.985633934326536,0
1,87.10333793939974,0
1,88.2038162388818,0
0,61.46320299843009,0
0,71.14934153723925,0
1,64.96005552365386,0
1,74.46363090961776,0
0,67.39480169363299,0
1,86.64094540006661,0
1,74.81454667161572,0
0,94.61023780168053,1
0,83.17303740931253,1
1,61.51378054893638,0
1,84.3670342456684,0
1,79.11054742499408,0
0,78.77421671093698,0
0,86.63076075424135,1
1,90.2091594142301,0
1,72.02960421599927,0
1,76.14715120324938,0
1,91.30256940884637,0
0,76.94821676981,0
1,77.0394622723648,0
0,79.13486004288816,0
1,65.44117104969756,0
1,59.42330498184351,0
0,65.5360123962177,0
1,75.46002970723636,0
1,90.26555887604027,0
1,94.87511835817024,0
1,67.56228136051348,0
1,80.09514582786616,0
1,96.4882956051146,0
0,91.9308985221944,1
0,61.83041774257749,0
1,72.08235269287617,0
1,93.55356190638028,0
1,63.1193384547808,0
1,88.64057764976378,0
1,65.39240168801986,0
1,61.64821397417371,0
1,81.3368561229645,0
0,71.1755613970362,0
1,89.3941630558252,0
0,73.59092813044896,0
1,87.35782446356384,0
1,94.8960151046549,0
1,57.758700964407566,0
0,78.95453623842776,0
1,73.73116096475093,0
0,67.26524874136292,0
1,68.20687898489015,0
1,76.19498797321748,0
1,82.79075963869377,0
0,87.91173981426704,1
1,76.99697887387688,0
1,91.173174593793,0
0,80.72074350219557,0
1,66.82509268215108,0
0,78.34078505707011,0
0,65.3738594059979,0
0,68.45064002928126,0
0,69.10042041146689,0
0,72.05883186580722,0
1,79.56245102343958,0
1,76.77412590884029,0
0,84.75758874079501,1
1,64.92255783148536,0
1,91.39197597269494,0
1,93.49694224480452,0
1,77.55927288303626,0
1,64.63489722794206,0
0,89.91409981965946,1
0,89.66759351268949,1
1,70.17288033568639,0
0,79.19885732578153,0
0,75.16718040602304,0
0,65.75086230129448,0
1,66.7957571715351,0
1,89.79834158675811,0
1,84.03510184794652,0
1,64.50926258901667,0
0,66.8117515023398,0
0,71.39009153770702,0
0,61.09578093993269,0
1,77.14020044328201,0
0,59.500171409084246,0
0,88.67951412642823,1
0,79.74991255826335,0
0,88.14071460200192,1
0,64.02245301596808,0
1,77.55521561521432,0
1,61.08290395030291,0
1,93.12592001744352,0
1,69.00950103550433,0
0,81.5868041830415,1
0,92.0801870756078,1
0,71.2273523532615,0
1,89.26605170328457,0
0,70.31400144304324,0
0,86.41350980785506,1
1,80.76962353648278,0
1,60.950031568691415,0
0,64.56743080164017,0
1,63.75196760713786,0
1,72.49230079390449,0
1,81.11472913195547,0
0,80.58736386187462,0
0,78.10749064679311,0
1,77.87902756390679,0
1,89.44312279126747,0
0,85.16280966915063,1
1,82.07117746441111,0
0,69.43631714532697,0
0,80.85587495112644,0
1,71.06941560007091,0
0,86.44578712978826,1
1,75.49741483144057,0
1,68.30421361882591,0
0,67.54906907071047,0
1,66.59138759019706,0
0,72.3902719744201,0
0,92.94098761101952,1
0,85.6695310761033,1
1,74.85153974934622,0
1,61.70729978840188,0
0,81.30031903458101,1
1,76.41784857111978,0
1,85.41862489096582,0
1,83.85362360488675,0
1,68.11236156584417,0
1,74.22870110058231,0
0,88.1442116614178,1
1,80.42094246736671,0
0,89.01862317662504,1
0,76.58579559318632,1
0,85.56929515151575,1
1,71.55579844178942,0
0,63.325364754331005,0
0,77.05741075968793,0
0,80.45086371627652,0
1,78.14148177655625,1
0,71.21742451017161,0
0,91.50661693948308,1
0,82.47128525508148,0
0,66.03978683358751,0
1,76.31152856688644,0
1,77.8010188937992,0
1,82.37797650821875,0
0,76.19081039005255,0
0,89.4939760255927,1
0,68.87259261990452,0
1,81.24872761227812,0
1,86.41927628549495,0
1,59.8182670173227,0
0,83.13653963093005,1
1,67.3756270710312,0
1,87.98453204442285,0
0,72.39741967146486,0
0,88.96526723925334,1
0,85.4037771565221,1
1,65.99219779458137,0
0,65.48300970618382,0
0,63.94234278659831,0
0,84.97269100833226,0
0,80.7844702931984,0
0,63.86162019391623,0
0,74.45906974644151,0
1,61.22573776638075,0
0,60.43769886723398,0
1,75.02791062917292,0
1,62.81893767918585,0
1,72.70835140835446,0
0,94.14346312407032,1
0,77.10150939536597,0
0,78.04458855720263,0
0,89.10627358637075,1
0,77.63935996136604,0
1,66.66557997290448,0
0,66.80394237855766,0
0,94.83812797185747,1
1,82.76690322778826,0
1,61.34972869276652,0
0,90.22534365921229,1
0,81.06854554784864,1
0,81.9742670276842,1
0,95.42764214243132,1
1,91.55454143342423,0
0,60.495725446573,0
0,67.43029501045118,0
1,72.57968969701628,0
0,74.8570080903671,0
1,65.270677253205,0
1,78.54506386711978,0
1,94.96213845933048,0
1,69.36324079005442,0
0,77.2115754923373,0
1,94.8106391608471,0
0,92.73867306090324,1
0,62.96136829630936,0
1,75.34663618999915,0
1,84.38634637129401,0
0,87.17377706498257,1
0,62.47084777630553,0
1,88.94411947731128,0
0,81.37310416960298,1
0,88.76355464835848,1
0,75.29271768057272,0
1,64.2492812090503,0
1,73.39366798519958,0
0,62.21651478346749,0
1,77.91022545790248,0
0,69.98670122313693,0
1,76.94654360564381,0
0,62.20004903868015,0
0,93.08279785843467,1
1,75.10889580552089,0
0,73.44022037612562,0
0,80.95539524171548,1
1,64.12876826687568,0
1,77.4761783887203,0
0,93.22629677667555,1
0,90.43341848098171,1
0,77.58795468247958,0
0,90.03056443877782,1
1,62.8682214582906,0
1,76.01199639375166,0
1,78.8874496824944,0
0,73.90529182434683,0
0,72.16982863054916,0
1,67.34161672425223,0
0,90.05507162547632,1
0,67.26885070479932,0
1,69.35348124203885,0
1,76.71297259196952,0
0,86.0620274760906,1
0,67.94198016686052,0
1,85.96669346709243,0
0,87.90431419980324,1
1,84.57387918852754,0
0,69.97228138862351,0
1,82.31818488051563,0
0,75.07847299211016,0
1,71.36001852952313,0
1,69.42084755097959,0
0,62.687418594228006,0
0,82.20972532049767,1
0,67.07730937843056,0
0,86.86437592947085,1
1,67.96827683923652,0
0,74.55187970136883,0
1,73.31918441361006,0
1,65.93460865718063,0
0,67.06470128751326,0
1,81.35187170174824,0
1,68.3024166979759,0
1,64.39330821030501,0
1,86.72661947350558,0
1,93.0540122664727,0
1,82.14880975669686,0
0,92.15731634768986,1
0,81.85199710183836,1
1,93.14557338177164,0
1,89.83459850316771,0
0,73.08407371121407,0
0,59.11970359612563,0
1,90.15671339547016,0
1,87.10969258437909,0
1,71.02848689326653,0
1,63.77775174661548,0
0,82.94501940520998,1
1,60.59490174363442,0
0,75.21066593609126,0
1,64.72252735057667,0
0,74.85256721735156,0
1,73.27013180657957,0
1,72.36543747484505,0
0,88.59451115597922,1
1,76.05985368730052,0
1,73.6629939301327,0
1,68.46894609220378,0
1,83.78099682429499,0
1,61.90249225809895,0
1,69.39007096416667,0
1,76.04135777557491,0
1,67.43999930205761,0
1,94.41613579852354,0
1,87.63515225758903,0
0,59.96759621535761,0
1,78.36236059982998,0
0,83.20834168908613,1
0,83.18706008978553,1
0,89.35247498896267,1
1,78.49246254648304,0
0,77.36523456985061,0
1,73.31494794261923,0
0,95.82830152127286,1
0,78.58630483685532,0
1,74.03714630872507,0
0,92.27597601061986,1
1,82.3813106566262,0
0,94.14419297619334,1
0,66.7870502296001,0
0,66.76791968974395,0
1,73.91700573877566,0
1,84.28999397047768,0
0,73.27493239099611,0
1,58.51871312138053,0
0,90.33301130074508,1
1,73.12558749535438,0
0,81.78997966858942,1
1,78.4465085808763,0
0,67.24514122893336,0
0,60.79494777441946,0
1,95.55754103114428,0
1,90.74394214441016,0
0,72.40010668401408,0
1,88.91574701553296,0
1,68.83367961260109,0
0,82.83627793771306,1
1,87.72842751080141,0
1,63.75363465182293,0
0,66.50969367893191,0
0,72.20013782775055,0
1,85.35077764236937,0
0,61.15429908933866,0
0,82.42980598187812,1
0,77.46975194587498,0
0,82.48369727269771,1
1,80.78811622157531,0
0,68.40994077968445,0
1,68.5489860534046,0
0,66.09342297296627,0
0,78.32433125780241,0
0,74.61367266036059,0
0,61.24873299004489,0
0,67.73265499606674,0
0,80.5694669953898,1
0,64.64783523474114,0
1,94.84615906817916,0
1,66.58720576799341,0
1,68.66108787947189,0
0,94.90168957833374,1
1,91.7718611671842,0
0,76.25387732186607,0
1,71.45565306719986,0
0,94.93675062950918,1
0,63.081858618690624,0
1,72.80451424729212,0
0,93.9578889805232,1
0,59.61963518907776,0
1,88.80537722116306,0
0,79.41602286054666,0
0,64.3327212635227,0
0,64.15153875685343,0
0,78.40437731054556,0
0,61.16496023333059,0
0,58.87701139247287,0
1,81.07613455919417,0
1,73.1824106909859,0
0,71.79193780137989,0
