resume_uploaded,karma,batch_resume_uploaded_pct,event_fomo_score,should_nudge_resume,should_nudge_event
0,131.0075852153732,83.338795078318,0.8259318281128762,1,1
0,284.7022198330888,87.89490568417591,0.405383928218688,1,0
0,459.21616355422793,91.89843639704702,0.38526583145619103,1,0
1,159.9720919937676,83.83930295565324,0.5178311180193365,0,1
1,196.3545395528483,88.73201798430975,0.6934115571818819,0,1
0,218.51069843903142,82.26063623735105,0.6984399768144752,1,1
0,167.00268026261264,82.67889211575776,0.7674425179548239,1,1
0,196.87961600038054,76.34084775433477,0.6287423642990165,0,1
1,222.75570812667743,82.0545218167157,0.7733366234969975,0,1
0,312.0087989380338,65.52025518819096,0.845444280304324,0,1
0,232.68012896537002,85.11448430431906,0.45377402542086465,1,0
0,484.77580655524457,70.15086994685765,0.634832367882887,0,1
0,266.4812946790143,92.12189055414973,0.8253510789169981,1,1
0,324.0685492911791,62.31585372992655,0.5665370326528839,0,1
1,264.57895374531455,89.82554277567989,0.7833661739283069,0,1
1,56.39546963991835,67.24817234938722,0.47653902028592976,0,1
1,68.83576409834421,85.57932363606108,0.910503571402318,0,1
0,95.31815398944988,77.65290045672548,0.735832653130974,0,1
1,190.39861198979625,88.9872771767955,0.8528848556583474,0,1
1,253.50584119290662,71.29424953845317,0.7889571859308466,0,1
1,453.01408203298695,59.40201967651896,0.4185222519878923,0,0
1,272.22185007636625,74.62488636561419,0.4363997493061819,0,0
0,120.05420400485781,65.3740117728051,0.5337374993529775,0,1
1,369.6638904957645,68.22717293317795,0.526805917015875,0,1
0,53.43486859141952,88.69791001865131,0.39486529578783336,1,0
1,169.45673165791382,78.16767316007456,0.6192414500904213,0,1
0,355.4317821419226,81.35932849925562,0.253465687530734,1,0
1,176.26188124381858,66.65072168136368,0.36964898396953794,0,0
1,339.41615020837315,69.51428872594245,0.6810522430790663,0,1
0,508.98899618294195,73.53673839585876,0.587622461395565,0,1
1,163.49617176498464,89.73041070355532,0.33142554170584754,0,0
1,371.0005614995014,66.83897122254001,0.7594392305314462,0,1
0,185.1475899850651,92.30470479854407,0.227232078364049,1,0
0,131.55406815433537,81.44220062641755,0.42840798184853374,1,0
1,231.00507117585403,92.9173566321049,0.8688906909428565,0,1
1,302.9087311058865,64.47141193324832,0.8541378620768866,0,1
0,362.97058432229176,87.98866327989995,0.7232151163404065,0,1
0,134.5831633624198,72.45583252645024,0.5522362345727432,0,1
0,201.19499776961288,78.73736655850956,0.8009876229107894,0,1
1,109.17271904047092,82.7524296379475,0.45438108133274535,0,0
0,218.00683393593022,88.30465058621007,0.7353832921388388,1,1
0,253.78206171115906,82.09812334880839,0.8718096913418982,1,1
1,69.3106434664621,69.16343955313529,0.3874325286816043,0,0
0,173.2780750396918,74.94003022815222,0.7675755219648904,0,1
0,466.87381296926236,63.165992985916645,0.6342025831416336,0,1
0,71.19901398817677,89.61494376502581,0.5178987325839456,1,1
0,381.4225981610227,79.81912421999155,0.43522976454291423,0,0
1,268.0871213392385,86.53943472472562,0.5083705541312418,0,1
1,243.13312126687782,91.28087353404416,0.4629973734678362,0,0
0,335.8008401549715,74.90650832985332,0.255369585203653,0,0
1,352.2294068163117,86.60951857244224,0.5046269307628665,0,1
0,128.88936087839588,79.64170821555909,0.6998280699051814,1,1
1,311.0538922769822,60.99248053460797,0.7734799947035665,0,1
1,47.25886541182767,85.67696087908237,0.3094878712901429,0,0
0,111.45033479564407,77.68579277058606,0.3946457713272058,0,0
0,490.0193018385587,79.23648259783174,0.38071920873968307,0,0
1,151.67874745052524,85.39401631463453,0.44297444445735634,0,0
0,381.12580589301706,74.3762220284354,0.36944036797935814,0,0
1,57.8880391430586,91.73489287586496,0.6006550884260705,0,1
1,229.5868202627579,62.16812052913,0.6770720754672246,0,1
0,180.8722709217364,61.30526190553213,0.4134603928719749,0,0
1,285.32378233417876,83.04798901151902,0.5285805078038576,0,1
0,410.74302096832525,72.84467343958279,0.319926533749565,0,0
1,226.5677056350433,75.1527276970455,0.48553169125638446,0,1
1,46.60417025130338,61.48058081510555,0.6970502964899589,0,1
0,461.26287224196983,69.79005693498885,0.4895893202728373,0,1
0,195.3423029633929,64.85458284605757,0.7991334760865587,0,1
0,265.2633892081871,75.09115991125103,0.5811983068704555,0,1
0,230.7463397371024,90.11526664470419,0.5023032383749866,1,1
0,411.8076997978473,71.66077513483614,0.5331075054376495,0,1
1,303.95695074963703,81.50961588716176,0.9024079431213281,0,1
1,466.8927973722017,85.79114476291974,0.7671062071133014,0,1
0,259.529660634493,86.52724853188842,0.45523337964958255,1,0
1,432.0276163051515,72.5208449111659,0.5799199110935316,0,1
1,472.58928152995196,87.65915435988377,0.6053266859573737,0,1
0,293.3569281243102,73.7454773696961,0.23312296416762612,0,0
1,471.0409868959214,93.17586202550567,0.451263788624987,0,0
0,91.12907296959135,66.49948883801449,0.7247926502360038,0,1
0,222.8329760222367,78.21321779996467,0.46092704235078835,0,1
0,408.52732343782384,59.14885733314175,0.7222793136803215,0,1
1,147.22906076774498,64.97986903594361,0.5597808944477023,0,1
0,351.1559721312815,66.91771731627131,0.3515220510466978,0,0
1,219.7506923135171,93.29539663050859,0.8631343821154729,0,1
1,91.5971229367591,60.682466157991904,0.5707480167118626,0,1
0,236.29080006931233,65.93139825284504,0.41997474891956527,0,0
1,139.08194764152628,81.37009426020192,0.5319104574648408,0,1
0,253.71547730555443,69.85946923850587,0.8729005214463381,0,1
1,170.4238570332798,81.81456606575887,0.8604115433561949,0,1
1,145.25994519138422,79.21560867800372,0.8361311620783921,0,1
0,392.29624567170595,67.4572004499265,0.4604210893409808,0,0
1,403.67566026885316,90.03092451421105,0.5320410758487599,0,1
0,225.2539193730164,95.32462899143586,0.65599110024972,1,1
1,334.7095623438484,82.91915809233849,0.1975474639241932,0,0
1,351.6604830509888,89.38246822416393,0.4553064274056772,0,0
0,150.4172725676928,77.6030775876212,0.5921233134055994,0,1
1,420.57525900654815,90.44984821000934,0.657692746338077,0,1
0,86.31843492577339,60.95558579609677,0.5090477884689611,0,1
1,114.05062390306897,77.07697376697315,0.8872255982426754,0,1
1,462.9609123705805,61.05526740405693,0.66291264938702,0,0
1,151.0042515305877,82.02605299759861,0.3572256029033275,0,0
1,110.13267571657987,76.80184385180621,0.31297502598888516,0,0
1,349.65869392997996,71.85092809488232,0.7661666532221469,0,1
0,498.24374648429733,93.38071502625037,0.6140239365303664,1,1
1,396.15774705480294,61.661112558978495,0.46140478493423154,0,0
1,163.1108545891545,83.63458906080612,0.8320903551892295,0,1
1,264.2848953227038,70.72645481979298,0.2784425748514957,0,0
1,316.27778825448087,81.11235938924405,0.7176354936966195,0,1
1,132.27587724882355,81.84430071903502,0.3666855237683565,0,0
1,329.66346324807216,92.67747833358433,0.7547570337612793,0,1
0,111.73045045774177,88.86929038329568,0.7443325184652866,1,1
1,252.7237284346739,67.71220129944919,0.4816840151770923,0,1
0,82.50618465939671,88.72760444102173,0.664096558534106,1,1
0,350.270356148094,64.22091446311019,0.4714855612077795,0,0
1,247.98620846875218,92.83496712862012,0.7870538615781636,0,1
1,454.68834018202693,94.72566462629273,0.6965788143179954,0,1
1,398.02177533388664,64.01530650692156,0.6526617467909726,0,1
0,458.1434321210046,81.10992864035892,0.3518403069794132,1,0
1,160.88747382838278,77.73352201343492,0.6541121549558543,0,1
1,175.58968586465315,88.31652987827727,0.5642464832107892,0,1
1,504.21879163541524,61.17668232251367,0.39773289601956036,0,1
1,234.6132113858513,73.56981881815928,0.5914986688529101,0,1
0,292.19077488945425,83.73078297867765,0.5436833023968821,1,1
0,89.44901674764913,73.24387167037678,0.8219195044459955,0,1
0,418.75816795718856,92.05856190196795,0.4453091466221475,1,0
0,351.45862788763037,87.61500076793678,0.6809493376709981,1,1
0,297.8605506217047,88.6863830050322,0.6287743663381259,1,1
0,398.5042043316455,87.28455172300389,0.6140849041503115,1,1
0,306.7218252754267,81.9110146826623,0.6669680090655795,1,1
0,188.97083076919685,64.92134206094634,0.6005315618737027,0,1
1,68.03657503167034,61.08323943580571,0.43985947204417697,0,0
1,486.7801262233663,82.61628294328264,0.7266133931014656,0,1
1,230.01688470053836,88.3843334981473,0.4557451055219713,0,0
1,102.85987155239994,77.89008611784216,0.5126647422012193,0,1
0,67.96436594057685,82.43746861835943,0.7098786439706546,1,1
1,376.18985255954345,92.99738025150589,0.7365364365122293,0,1
1,243.04713363422735,64.65821256327769,0.6632328077303685,0,1
0,423.1903245498444,57.9404449390531,0.7640302104236959,0,1
1,54.391294821760695,86.09672453806611,0.6211876950131651,0,1
1,381.1936987653262,81.42399557160232,0.5889635653499092,0,1
0,203.08801765796284,84.39812558045158,0.732816156703204,1,1
0,360.540121596198,94.00055897011718,0.15554565445783453,1,0
1,429.37320174193513,80.31397591797787,0.3243016476821998,0,0
0,89.66499760331143,69.89164784730919,0.5621265317649503,0,1
1,437.7702455420423,91.55501524374698,0.3060319337134506,0,0
0,456.36950654464806,89.53218944839757,0.8931707796956337,1,1
0,395.84887181442144,85.99210332748318,0.8850369925304447,1,1
1,238.5682002004274,71.4240887128067,0.5908004785924889,0,1
0,81.54843382044072,65.55859173319556,0.7146807183083187,0,1
0,452.4438305559861,85.52001819548576,0.4588155622827835,1,0
1,138.6182742023746,79.05892200556686,0.8822297400538059,0,1
0,426.31376793321436,72.46950903967875,0.7189855549922082,0,1
0,389.98239493330215,96.11212916334267,0.3891814470074783,1,0
0,504.2028036760592,77.27034946146907,0.7357385032190593,0,1
0,214.3549814673823,87.82896564968009,0.7899222507904834,1,1
1,468.4555697452852,68.73340452195477,0.7897731020585733,0,1
1,123.43125693702405,83.52494847242151,0.7225764979147264,0,1
0,220.5127134325934,84.31758886693453,0.49689253835793346,1,0
1,348.24785015428773,67.18024616587185,0.7699491574155777,0,1
1,175.69654911230532,59.12078105700638,0.6216235536311902,0,1
0,131.31505257516415,86.0180625489342,0.5318168076567358,1,1
1,193.35560664244838,71.34289143672622,0.9052370489000986,0,1
0,482.5289281253706,76.73981275546257,0.31451565224393524,0,0
0,308.3165965499739,89.64265524529395,0.3791881993061683,1,0
0,105.25978544742978,66.4990119124125,0.33235710900440485,0,0
0,37.619821433387315,80.5350840916056,0.38401731982700904,0,0
0,133.11485951172764,79.78643421306028,0.18195161814348787,0,0
0,414.21050044956985,62.863225568208904,0.31393299234320904,0,0
1,393.6030837652626,60.60905941675808,0.3582418326547528,0,0
0,420.94775521558165,90.34553293653954,0.4611578297223289,1,0
1,278.99082790282466,92.87298866009792,0.7613426298176046,0,1
0,245.81463586828397,75.5636906426063,0.7366169211651967,0,1
0,201.82488816604018,73.99343559407241,0.7263375670779355,0,1
0,220.42098014206806,74.7602730155772,0.4821933780999842,0,0
1,230.14811148512194,83.27538355930307,0.3649000390782656,0,0
0,382.91574195195625,80.2650919424913,0.8299790957415994,0,1
0,235.44154618106245,77.55089582112636,0.6250365852576021,0,1
1,315.3470695523584,94.61575075326434,0.7586985802180194,0,1
1,105.14397486545992,84.92502247189972,0.6973365497892452,0,1
1,492.1789439633947,72.0539117608736,0.7190340670616867,0,1
0,339.80248225610933,86.13179708179386,0.3625377073241489,1,0
0,315.36162030519046,87.57852555867059,0.6543305384230803,1,1
0,140.61817411234298,62.82109814880772,0.2233595113673134,0,0
1,161.63287231468598,63.977481277241914,0.5946203914336693,0,1
0,69.65422177637042,70.46215934863017,0.8041259393760433,0,1
1,277.5944705098844,60.37097156847583,0.7611975941350266,0,1
1,159.1030507170242,79.38364811431015,0.6946626862227508,0,1
1,422.37543940774106,67.59236620030877,0.8868254253199532,0,1
0,390.22807586618814,89.9044836788518,0.7839859788102538,1,1
1,305.83937786176654,89.00206781865997,0.4844760048855291,0,0
1,315.0413268365903,94.25064096667917,0.19900141568243962,0,0
1,342.1381042164705,85.32080894538129,0.26667794420970076,0,0
0,195.23391240046143,68.56309166031228,0.6538630763301353,0,1
1,145.4988400177936,84.10819344616853,0.6432223907919145,0,1
0,364.55384163972604,74.92488749267076,0.6863759315641198,0,1
1,442.3225068360004,61.83780677483388,0.5402633565876432,0,1
1,347.4590612647081,78.42820478249457,0.739401289091501,0,1
0,465.1847515765725,88.38534780291849,0.6119045973056552,1,1
0,361.65214222282924,69.20915238659255,0.741766433342464,0,1
0,311.73129383274386,90.04146259707589,0.8159361857899076,1,1
0,218.88375354245105,84.5929194595984,0.8391871998728446,1,1
0,111.37070512012724,58.8738612478562,0.4978223021389543,0,1
0,85.56468201153791,91.10655185670564,0.39272237842293645,1,0
0,311.58318352968496,70.6726899227135,0.7995486490373613,0,1
1,67.75234846385007,93.953972925625,0.46438687473771406,0,0
1,88.93331134569837,62.61905824619709,0.570801595967797,0,1
1,468.350790467968,66.05231503941181,0.4331712977379621,0,0
1,239.36607715812482,61.25962116456017,0.8837522049631248,0,1
0,451.78032848244493,80.31280238885282,0.592865276754125,1,1
0,203.55201259053246,63.46933769965635,0.5006115709458288,0,1
1,269.92990274954224,70.72410939112673,0.47505509094064685,0,0
1,449.348995370145,68.95962784293879,0.4538337606074118,0,0
0,345.56049386214335,68.65567979699505,0.5225204197385039,0,1
1,74.21588156847758,65.45443077776922,0.661989999093309,0,1
1,453.84351982354065,64.8871680725216,0.8012796783839803,0,1
1,167.78893269506017,91.25477726344495,0.6774551296103452,0,1
0,286.7068762214878,64.26519571917997,0.3717926688436232,0,0
1,362.47993167555035,78.84574809680271,0.7883293577994166,0,1
1,150.55363026120986,70.21910777595919,0.28418544679249647,0,0
0,34.290875846908776,63.68151262711844,0.3916152804344364,0,0
0,240.5751985626389,74.73894653027942,0.7083904792374728,0,1
0,274.65317399927113,79.98186834137283,0.7392386186583381,1,1
0,491.23321925147053,63.90741650140839,0.8879465181809063,0,1
0,340.9960501032986,79.15247316065945,0.5472123231223897,0,1
1,260.13620714365,67.42843497903104,0.6823418489129098,0,1
0,108.80476428278385,82.4382964465137,0.6099992301963472,1,1
0,215.43589966289375,70.15153015335012,0.3674734372514052,0,0
0,82.97783938371602,76.37329774506287,0.8867134604655263,0,1
1,341.1375953277588,76.65244474647064,0.4536416066945469,0,0
1,213.47386142053097,92.08248923253629,0.8000884448246064,0,1
0,291.9447648848492,85.19927538611907,0.33264955914455285,1,0
0,458.5003484329367,70.90552803689886,0.5863225207958159,0,1
0,408.69327979081265,76.17612272331301,0.7368059787999011,0,1
0,382.25358792107573,63.83324567296947,0.240277862107868,0,0
0,193.44207125244432,78.76841389614779,0.5460795145115949,0,1
1,139.92661342124256,67.20084389229908,0.8471584637641507,0,1
0,173.94500448379358,75.06440746089808,0.40367596670391226,0,0
0,286.7938547301697,77.77659549968324,0.2561837363708136,0,0
1,172.12993060882928,63.27791564216955,0.37359217138622103,0,0
1,196.6247950646402,86.28324695303074,0.4049277361113113,0,0
0,505.9878136671728,68.751889084294,0.47569824442890857,0,0
1,241.66103842163378,83.13134903245229,0.8458755616057493,0,1
1,147.22955630959194,68.51203333225541,0.39905136529336643,0,0
0,113.45663464514035,72.67996804117321,0.8614930770478275,0,1
0,305.2997255506667,68.79717861533518,0.49465573330998425,0,1
0,321.9887191308908,89.85533016122281,0.20088638456279048,1,0
0,381.9809481380647,71.62885388809728,0.8913761334306344,0,1
1,256.14026089699183,65.25475550560601,0.4559527988474895,0,0
1,358.74406327367217,87.53082468306965,0.5448434253415684,0,1
1,332.2657867423819,68.65564816542593,0.4150176727483339,0,0
1,90.41125379837618,77.36518099078846,0.6149631471115835,0,1
1,290.5084374340282,82.52146910807053,0.6959469689754916,0,1
0,403.6704062640969,91.64859230117585,0.7246007058569202,1,1
1,131.10436393421253,84.16738304238733,0.7022795422640542,0,1
0,234.53775263496615,79.6602300084084,0.46476302972637906,0,0
1,266.2506702045156,79.01355638828264,0.7677391956514912,0,1
1,352.7634586926578,64.31671686409696,0.7480306188972772,0,1
1,396.415775489205,91.64283662806059,0.6764477207626377,0,1
0,496.14238906002174,86.34061327468841,0.7556451372233856,1,1
1,112.41947095431254,69.1931089224708,0.3498934080680023,0,0
1,35.54402468708545,68.66747866126444,0.7383889942091929,0,1
1,327.61648267024316,60.2353174925897,0.7704151311781572,0,1
1,236.08103425805913,91.91997104198502,0.7128503908780531,0,1
0,145.0298493172808,69.34223117205144,0.4973498869352205,0,0
1,107.2386087625656,76.41966221587451,0.6681587613425644,0,1
1,509.83205792036745,68.13085458127236,0.5202727473609845,0,1
0,119.25500073414156,61.29433804339502,0.4159716781962894,0,0
1,378.8534652117448,83.70678585054338,0.7173039297668035,0,1
0,317.62869030546125,75.0796030417127,0.7333048624197459,0,1
0,303.9186780568379,80.57173550328051,0.8721428615420924,0,1
1,277.4898731837254,78.9658464804818,0.7328192996103392,0,1
0,268.8492560915161,84.69444469841537,0.5174801355046623,1,1
0,184.23733986880177,76.45706884216607,0.8397403336391853,0,1
0,493.9780518085498,75.13093435769962,0.5881212324504013,0,1
1,468.44282094722274,89.64239041836171,0.3562509038671744,0,0
0,352.6197695446301,92.59853573864342,0.3227725884306905,1,0
0,343.45704622618416,91.78059506881984,0.7486254128234376,1,1
1,120.85930382231113,82.89305131150995,0.8791057503859857,0,1
0,492.01023209125003,60.432622516372994,0.45311426829376134,0,0
0,464.7733035093247,79.2112094577374,0.6109756591091645,0,0
0,404.7595275701271,85.74577483318456,0.4250516699444276,1,0
0,332.6889343057262,84.64540869587354,0.4363334748181074,1,0
1,344.0826079384555,72.85328837931274,0.714528136946183,0,1
0,246.9254436189108,64.94844139155121,0.37151202265479133,0,0
1,431.67474579151116,90.57153142720773,0.6895181148753059,0,1
0,452.92756474550225,65.98422491041671,0.6837230684302816,0,1
0,255.65623821075437,90.28444610271431,0.898449334131487,1,1
1,168.86894840522785,79.75998795454416,0.671510808768605,0,1
0,222.9893546963787,70.48153521137031,0.3628135927544025,0,0
1,433.00308880673634,71.62092200104692,0.46833553039343473,0,0
1,277.99083640802183,66.92581194728149,0.5167890301082144,0,1
1,336.19487151160797,75.08394373582192,0.6034115280997172,0,1
0,81.07321433529351,90.1482865139993,0.6128416282090146,1,1
1,348.352537313564,89.52479546095,0.6340491234652386,0,1
0,90.37858934832013,64.69506870951473,0.5901086165821586,0,1
1,409.525181208345,82.5584361855306,0.43450718536957467,0,0
1,172.44549348436757,82.63793660183069,0.7609373232962122,0,0
0,393.4806517015828,91.68430338267599,0.7168350700176137,1,1
0,76.64427404702975,76.59297338188023,0.4112057777344815,0,0
1,223.09142601346056,65.50701917271016,0.5244944515309409,0,1
0,128.45275753188344,67.48902386991283,0.8790637488022487,0,1
1,288.04568337134407,59.60264363810543,0.45113799543462957,0,0
1,274.44910288815277,78.66045608086058,0.4050547135098739,0,0
0,163.36872597480573,65.24519372548077,0.27486576617479896,0,0
0,114.19096863907359,79.79612034430471,0.7372781641218744,0,1
1,446.1269804146839,93.04604861738426,0.49733765358802495,0,1
1,494.2016205317739,78.88093782918972,0.4517180204812071,0,0
1,329.8018948740857,81.21540934180142,0.7082701906610733,0,1
1,194.8321708785947,64.95331801639104,0.745175832252888,0,1
0,502.9764389663204,80.31941615999115,0.7731256067072864,1,1
1,87.92576129453143,85.59518002839935,0.6789995258456044,0,1
0,281.7198898136889,84.32880307654924,0.2928736415661045,1,0
0,493.9865676563193,59.65799636802696,0.8829937713078212,0,1
0,384.84816856510133,78.5448543778215,0.7614545584508938,1,1
0,53.31897486479142,84.79547037855815,0.7396309182530256,1,1
0,189.68748671159216,66.95796059767859,0.40594789708223444,0,0
1,267.38164493288923,80.5878380186051,0.44851994027426717,0,0
1,294.22005118662923,75.48575551649242,0.9015690440947061,0,1
0,494.856030231719,86.04864257703565,0.41336844876750867,1,0
1,264.00828837904567,73.42361714012306,0.6374348881900531,0,1
1,349.2896302362637,71.15416864293698,0.8019607340960041,0,0
1,302.6757440520245,77.59609547384687,0.818601741249455,0,1
0,134.4909423288482,66.00370670901324,0.4965554036088279,0,1
0,286.29447747418027,76.53972677841521,0.7508791290737538,0,1
1,241.40271523046695,94.48919720706918,0.7719813235769702,0,1
1,294.8547711398562,63.77720095709493,0.7570916465863231,0,1
1,209.85267748232167,75.25179988990783,0.41860176999554644,0,0
0,71.06454882978383,94.73847269379101,0.47428338464237924,1,1
1,212.8998405911219,89.60493112290597,0.6102487355239922,0,1
1,119.54763047957363,80.76733779951125,0.7161395227082493,0,1
0,216.99643102375643,93.69423684910211,0.3709509444901095,1,0
0,177.98204320972545,89.30554869038635,0.7005527462979665,1,1
1,63.902931338787255,71.79715981672301,0.338739991101902,0,0
0,471.0712869752622,86.55753304881668,0.605193135870611,1,1
0,401.4951104181808,72.01249953370954,0.5793867933175793,0,1
1,446.4636875032058,65.12461612361254,0.250926314629156,0,0
0,345.7494741462428,74.06397892157845,0.8622757533216997,0,1
1,200.3431297831274,76.17949390902797,0.8478654039895022,0,1
0,67.83554710020928,86.10801810199916,0.5169484893015738,1,1
1,387.64807837735196,79.47169234995852,0.7931391022151997,0,1
0,133.36908886676284,70.80081942802673,0.4728033465255564,0,0
1,224.52503784794396,89.91990520675672,0.8633412481687575,0,1
1,439.61057240313215,97.4607854262686,0.7903797183206084,0,1
0,116.45001410003347,92.292238104816,0.4457987826445638,1,0
1,119.37024059861494,89.62578620908182,0.7551254974194772,0,1
0,154.42452657540554,77.59057119831817,0.3902867524622457,0,0
0,307.1819839634599,75.92104273501502,0.839474003266173,0,1
1,369.01767723093906,77.65932503034679,0.7563847661453742,0,1
1,399.0366623012701,81.54204757083484,0.24634016596420785,0,0
0,358.5227897605747,64.43358299437693,0.673057064421666,0,1
1,420.400338940983,73.89883049207555,0.6787677747070168,0,1
1,393.10281671002394,90.27323445101834,0.7336780514644929,0,1
1,374.96834718157373,63.28230158093425,0.4372978805369461,0,0
0,393.62882188796084,85.38402247617847,0.594878231976903,1,1
0,280.58604526596673,68.1964335608869,0.7012348063999428,0,1
0,95.91997315213278,66.27889557272702,0.4921957542489974,0,0
0,471.2356920825072,63.83487933929268,0.7882022799803987,0,1
0,97.06738286362021,93.84943308604723,0.6713618132099648,1,1
1,478.00470638623443,82.82856227539247,0.6306328718707024,0,1
1,271.68288263723383,82.6242335345108,0.32155024470520244,0,0
0,226.89759789140214,87.48060353466575,0.23983678372602465,1,0
1,395.6577792259719,73.78457731291508,0.7942847184937284,0,1
1,326.28878159012817,87.71502172523313,0.9039517693248089,0,1
0,72.92373520074813,65.79250484268097,0.6965052106441538,0,1
1,163.48367747621822,85.70825889617127,0.676894858607339,0,1
1,312.6612795191805,72.64419100544578,0.828713459234328,0,1
1,103.3510205017136,60.107603746655734,0.8253196156639337,0,1
1,366.17813064732013,65.89197398018074,0.7803284743432388,0,1
1,457.74011376483446,72.13685958650882,0.5266580137443532,0,1
0,242.50277308184357,61.13325798874242,0.5279772813887228,0,1
1,401.1368006269921,60.0657007237626,0.6865865892291371,0,1
1,342.59831441141887,91.64769318332363,0.41914569019397874,0,0
0,478.9070970476728,71.25366621383517,0.7314409551890937,0,1
1,252.4697024421376,89.24980594141886,0.39819565977902804,0,0
0,164.1237800706436,62.6258712809778,0.2520256255085684,0,0
1,81.17268036353751,67.56703626367312,0.31440287473630757,0,0
1,187.51425406800382,88.84050756920614,0.6822179680517108,0,1
0,222.13834702254832,86.44096027626506,0.3378265019433901,1,0
0,216.40861035726078,82.17935918920355,0.34715069771497287,1,0
1,372.0571950038429,93.33076053887109,0.8519150627670513,0,1
1,227.83005309066078,87.82364117436819,0.416352418703677,0,0
1,276.5565527809446,86.01041849425346,0.29739172401466146,1,0
1,157.13925369939608,65.4032309126461,0.5700693560948763,0,1
1,56.030750354207086,66.73430470403649,0.9035055291026315,0,1
0,185.43723135665542,75.8958147834666,0.41876264117483564,0,0
1,461.1812386628545,83.66771983912545,0.47975412199570067,0,1
0,161.65654910513933,93.37039383889726,0.7927010032146825,1,1
0,479.40475106388425,88.25800516903514,0.3852317379899093,1,0
1,135.19499517756503,67.08813753845165,0.4470588161112316,0,0
0,131.55370760099854,66.75183997804797,0.7202083402620283,0,1
0,389.67568123210543,72.71693866388354,0.43770206830603475,0,0
1,363.30829812808395,67.39837599727039,0.7192266229648542,0,1
0,227.8013943248235,92.59392789799251,0.5093956947650242,1,0
0,129.69513933125282,74.33144909381845,0.4362775663781311,0,0
1,344.7431464350325,72.3395017331782,0.4306505726181554,0,0
0,107.91640131528588,68.19489657782631,0.7466143061699363,0,1
1,474.2168178929486,88.74272419560347,0.714780057534219,0,1
1,344.29820963476277,77.32052160442854,0.30801622562247466,0,0
0,102.69241168023568,87.77954706068232,0.8387443630256354,0,1
0,241.34649352578063,65.23883780518617,0.4634138342281221,0,0
0,188.20435496781573,88.69743474016651,0.2112371988634663,1,0
1,292.64673498031954,66.30528557208397,0.2096428231603942,0,0
1,411.8816370751841,84.32964920930539,0.45494006562257816,0,0
1,214.27286235849235,79.34792705461999,0.45545523047691616,0,0
1,451.92762550095557,67.50795699354403,0.7367777242373389,0,1
1,413.48945980636665,66.11503707669931,0.860310520141246,0,1
1,434.41059672643416,89.03339557368865,0.5804250700123469,0,1
0,311.80845746155285,66.1792046632093,0.5971925580407279,0,1
0,315.9658092313702,85.76323820205273,0.3732383195894007,1,0
1,424.8548830538825,83.33155822233705,0.8111053079707552,0,1
0,429.06158889136583,65.88562314270328,0.8649317876231577,0,1
0,294.1407485224676,77.79729634819257,0.6508250285918167,0,1
1,39.23283584442072,96.46026911542157,0.7371862181611788,0,1
0,167.1304395705048,80.56908911695325,0.8774063404558893,0,1
1,442.73515323046524,89.4507401972634,0.7847869457191744,0,1
1,236.82852907931166,84.56009307895197,0.28130000445486364,0,0
0,356.2510170272105,64.47914292253172,0.45189544353053085,0,0
1,305.49175075273195,60.90653909373998,0.8857600727064071,0,1
1,76.09886840161732,66.68065025768706,0.8682503255191791,0,1
0,233.46795860400968,86.14165985974797,0.7853556648540013,1,1
1,101.10963001769977,76.94992375252134,0.816093809812716,0,1
0,405.983170237632,81.40709838248769,0.38770487872445636,1,0
1,498.6133325545047,84.26363409337387,0.63761700457315,0,1
0,58.242263774629016,69.99922709126703,0.4287061145568935,0,0
0,194.97961206308872,78.83225095322567,0.6333123834987123,0,1
0,254.2504161700669,77.26758919722225,0.8184034275077324,0,1
0,181.48515392359627,63.70084822851621,0.7950980636022987,0,1
0,72.1199719122111,66.69942610256156,0.8421632488016456,0,1
1,140.49106996414613,67.43716200372889,0.25434496074842294,0,0
1,166.8450577119301,95.58169859693697,0.46031709815924365,0,0
1,70.2906274524256,92.79541039447933,0.7612878410274777,0,1
0,274.88870201026066,65.53226239957289,0.37353513442074004,0,0
1,421.59812895182307,63.9153330724542,0.8381401537864219,0,1
0,152.82614246934264,80.32889973980886,0.22734445066742442,0,0
0,318.12366320446444,64.16088972291591,0.8692770736291491,0,1
0,110.93264890024311,95.36385453856731,0.47006829331898087,1,0
0,397.33995493788484,89.42626223010465,0.7353621369565225,1,1
0,406.0116497003873,74.77118448642064,0.49985239531525816,0,1
1,219.81110646962756,77.57975534049737,0.5193897378691281,0,1
0,153.67299400927055,92.55339263961997,0.5227228405950362,1,1
0,391.96918654830193,74.15715414122738,0.5446539925127275,0,1
1,358.15769566140534,61.75453765135986,0.7912783620917236,0,1
1,392.2557464545133,78.86092381249742,0.6529906331414331,0,1
1,253.79125644614876,73.04618352094833,0.7224166751121165,0,1
1,277.0763441394766,93.09548635336047,0.8925514810581398,0,1
1,119.88649444959468,70.89914398426492,0.6521170597442566,0,1
0,89.1265650203643,65.85918754897043,0.5908442828162483,0,1
1,393.9889541121929,77.303814390947,0.22159638190787007,0,0
1,350.4121940564422,92.40265368309825,0.33600742417849133,0,0
0,368.3286294702477,61.9890598062853,0.5949208283928421,0,1
1,177.151617986,81.97018565283378,0.6407876260871613,0,1
1,62.82088325814619,82.72606419196909,0.8702664256803261,0,1
0,214.07211602127137,92.1279456175573,0.20671865966478797,1,0
